left_elbow,right_elbow,left_knee,right_knee,left_hip,right_hip,left_shoulder_abd,right_shoulder_abd,bbox_ratio,exercise_label,state_label
70.36324755311175,11.891745397749732,171.62683001215794,176.31791392529254,167.90826047121422,178.8724137709973,8.78059602703756,71.09538087790206,0.3035963720774773,pushup,down
64.92520506936826,1.065494476748302,167.61378718553908,109.91220187117642,174.06629104547284,175.36083957519637,6.746253930891812,63.05326364950051,0.3375682766476453,pushup,down
74.87287246555499,15.174415127308288,163.356781872218,16.297736961738146,165.86720699077097,155.42779722157027,8.25727045574157,44.89217785590466,0.3674548583418627,pushup,down
74.71114430610905,37.42188151947883,175.9482853987989,178.39323438768793,166.78758490185297,174.85212052771945,10.896527355615621,93.76066720218208,0.5045793696007985,pushup,down
74.28284657994598,41.971866506439326,179.9550232785304,178.26100190498352,171.37169251033026,179.50078457501277,8.71602028230682,101.07979767911098,0.4194459022237408,pushup,down
61.64039447396607,30.400806758643363,167.55192672182875,170.62365235782184,177.86168939211873,175.00435461080252,0.6271699930399081,32.75304788949799,0.3167621401808729,pushup,down
57.48386243548613,0.6154277047846128,167.35841155866385,169.56278339254024,169.62610003954808,179.61790612319484,4.245247561031052,62.281217693457606,0.33730942530133895,pushup,down
56.42068240682979,15.853503213188725,154.8966917757583,168.27989724835967,166.98474910501878,176.32081597170884,1.3104886059880958,46.22684675495422,0.35412337350927364,pushup,down
61.08227205670066,19.172674365497624,137.9935967897789,159.75580401964962,154.27488404801898,169.92674749846972,1.3833864873653507,91.2736413046555,0.35207802532125854,pushup,down
71.68721422016138,33.85740010617143,155.5557189610617,166.5623900654733,169.7427261016081,178.83885369264996,3.9088514470070552,36.43407712967493,0.3846968405948838,pushup,down
70.19085016347984,120.41441407614451,152.1003066509683,165.19765377990112,168.1713305365982,177.5060607664011,1.1278376009587885,48.247220800906874,0.36050045143849174,pushup,down
62.43611041013102,139.72509319196197,150.75901777113634,167.91636113591886,168.48716869822576,178.70230589109002,1.003348374409162,64.32007548865342,0.32603117558292527,pushup,down
69.38365136432938,157.16578324524608,155.2923676676146,166.38703300145337,166.6097826120056,175.39301440044176,4.796499526179602,78.77223362234632,0.324422343333216,pushup,down
78.27889057097757,168.45537686208422,154.01141639331777,166.9378644193491,172.11281142955752,179.683228536076,5.82294320121593,89.92993787954332,0.3882426189685613,pushup,transition
82.8255229745464,162.05860993455596,145.44590189012166,157.6792401694795,152.18405725064943,167.1613170126359,15.42761057811109,82.37452665615322,0.40825760501822245,pushup,transition
78.77185148749578,159.10020479288116,148.4688679906612,154.65486862841902,155.7146348912403,168.10769228894588,14.80015444689568,74.98100952814787,0.4218403034771631,pushup,transition
82.98722585051571,171.6912545816918,161.22199793970617,163.56906588397953,166.14342511830765,175.04794767114117,14.40789931335237,87.3604418177803,0.40930485169145076,pushup,transition
86.61746215797818,170.70646533393312,155.35950833338245,159.25382265068407,166.1390241259148,175.07469318253177,14.586673560923872,83.10564971096868,0.42065633622602544,pushup,transition
83.8758772623251,170.15843017414423,157.15407182654272,156.95918307163714,162.5182611061028,170.51574284842374,15.839409220816314,84.41022624044025,0.4180997855159979,pushup,transition
97.92483611250684,179.6581858703869,158.10208543169486,160.5000328397525,161.20393132131926,170.5904127143119,24.104743577613906,91.43315289343639,0.4645072397260091,pushup,transition
92.78314943484652,175.55096296476904,153.31173245047407,157.75266472853315,163.53661572795298,172.2460865540409,18.576362950565862,86.49524346698624,0.439083815034019,pushup,transition
93.22941542129456,179.60117399889586,152.1408425160027,156.8522486849484,165.64299952510825,170.84716131277528,14.815743026666206,89.02234776354702,0.4414652213788734,pushup,transition
103.91384809632571,178.12536313955033,159.50161223705825,160.45430954163353,173.4563723955179,174.83733835431,18.95347300853484,88.51408213417307,0.46480037842809774,pushup,up
